sma_fast,sma_slow,annual_return,ema_fast,ema_slow
7.0,31.0,54.260277601772565,,
1.0,46.0,51.35685889336648,,
1.0,45.0,51.2329677638448,,
,,47.24354579263046,10.0,18.0
,,45.874785268984326,5.0,28.0
,,45.81199781553135,5.0,27.0
