sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,44.0,26.14576528369273,,
20.0,42.0,26.02416264772537,,
12.0,42.0,25.58753519226941,,
,,15.901257234546742,17.0,46.0
,,15.706392211288945,19.0,27.0
,,15.650475281209056,23.0,24.0
