sma_fast,sma_slow,annual_return,ema_fast,ema_slow
19.0,13.0,17.803332135829454,,
29.0,28.0,17.199118829482963,,
29.0,24.0,16.81790290707897,,
,,11.183992368407129,22.0,21.0
,,11.183992368407129,24.0,19.0
,,10.941308204620707,24.0,17.0
