sma_fast,sma_slow,annual_return,ema_fast,ema_slow
21.0,35.0,34.52074105415564,,
21.0,26.0,34.151679809797706,,
21.0,25.0,31.93046779258955,,
,,22.86585273927218,12.0,13.0
,,21.89141498046825,11.0,14.0
,,21.128960505852355,10.0,15.0
