sma_fast,sma_slow,annual_return,ema_fast,ema_slow
15.0,136.0,10.883971315003787,,
16.0,13.0,10.753426379517151,,
16.0,12.0,10.604326210514202,,
,,9.15001494189736,8.0,65.0
,,9.050996111610198,8.0,64.0
,,7.583760849992066,8.0,67.0
