sma_fast,sma_slow,annual_return,ema_fast,ema_slow
7.0,41.0,46.67131891777965,,
12.0,33.0,41.81431007651975,,
10.0,33.0,41.524943530776255,,
,,40.47804308648791,18.0,19.0
,,38.76384411265098,15.0,23.0
,,38.473148527744186,22.0,60.0
