sma_fast,sma_slow,annual_return,ema_fast,ema_slow
7.0,39.0,25.23274372307472,,
7.0,40.0,24.75039214974936,,
7.0,41.0,24.70221625016601,,
,,18.9495748581859,11.0,31.0
,,18.685323131768584,9.0,37.0
,,18.40410893293866,9.0,38.0
