sma_fast,sma_slow,annual_return,ema_fast,ema_slow
16.0,28.0,18.826723267254337,,
19.0,22.0,16.85126062671086,,
15.0,28.0,16.75763575888626,,
,,10.008395750417195,11.0,10.0
,,9.9041730856843,22.0,21.0
,,9.9041730856843,23.0,20.0
