sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,36.0,38.319369408953534,,
15.0,33.0,35.52937767592679,,
8.0,13.0,34.91802409343064,,
,,22.518234432854,5.0,13.0
,,21.48939192016742,10.0,47.0
,,21.29709898899915,4.0,14.0
