sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,25.0,35.406630251473125,,
27.0,25.0,33.87541540680778,,
28.0,25.0,30.48086054807824,,
,,11.497364906478742,20.0,13.0
,,11.36501178395497,18.0,16.0
,,11.08819142266038,23.0,21.0
