sma_fast,sma_slow,annual_return,ema_fast,ema_slow
22.0,141.0,22.68947441673504,,
22.0,147.0,22.189641610151128,,
23.0,144.0,22.036595757819008,,
,,19.488403526757946,8.0,20.0
,,19.46631686560845,5.0,27.0
,,19.410238984521666,5.0,74.0
