sma_fast,sma_slow,annual_return,ema_fast,ema_slow
27.0,35.0,23.933423311785624,,
29.0,34.0,23.02354880077893,,
28.0,41.0,22.62044698935174,,
,,18.062123994551254,9.0,40.0
,,17.699387258699765,9.0,41.0
,,17.573807723002673,10.0,40.0
