sma_fast,sma_slow,annual_return,ema_fast,ema_slow
20.0,10.0,24.909362666804267,,
4.0,42.0,24.39812886614853,,
5.0,50.0,24.149195915376428,,
,,22.47830074055837,6.0,30.0
,,21.006428476496296,8.0,21.0
,,20.8242979423168,12.0,25.0
