sma_fast,sma_slow,annual_return,ema_fast,ema_slow
25.0,22.0,34.0319034419843,,
28.0,27.0,33.122652525946464,,
26.0,20.0,31.21856530280376,,
,,24.93370097377416,15.0,12.0
,,24.07196353978116,16.0,12.0
,,23.85370201503192,17.0,11.0
