sma_fast,sma_slow,annual_return,ema_fast,ema_slow
14.0,10.0,21.54388155262063,,
15.0,10.0,19.48906970619928,,
28.0,24.0,19.382007966225505,,
,,15.27448829005092,22.0,13.0
,,15.064346243966687,22.0,11.0
,,14.645338870156548,13.0,56.0
