sma_fast,sma_slow,annual_return,ema_fast,ema_slow
26.0,30.0,30.747914267900384,,
10.0,148.0,27.62344632422193,,
10.0,149.0,27.62344632422193,,
,,24.81364362949958,14.0,71.0
,,24.81364362949958,14.0,72.0
,,23.468312861570304,14.0,69.0
