sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,27.0,53.05301865420749,,
,,51.470280375845725,11.0,21.0
,,49.534097293939226,10.0,24.0
,,49.30234284012587,11.0,23.0
13.0,14.0,48.98186204454799,,
28.0,30.0,47.68735860267204,,
