sma_fast,sma_slow,annual_return,ema_fast,ema_slow
7.0,11.0,86.67308657834488,,
5.0,12.0,83.5831554935305,,
8.0,10.0,81.88059816539,,
,,51.21877748181228,3.0,17.0
,,48.86537684391477,4.0,13.0
,,48.75236021375698,4.0,14.0
