sma_fast,sma_slow,annual_return,ema_fast,ema_slow
19.0,23.0,25.566966807167606,,
19.0,24.0,25.36476595133304,,
16.0,33.0,25.05705991936245,,
,,17.761711168026746,2.0,46.0
,,17.34848891460343,2.0,47.0
,,17.04387661339929,2.0,44.0
