sma_fast,sma_slow,annual_return,ema_fast,ema_slow
9.0,11.0,45.81811311072107,,
10.0,13.0,40.10963491775524,,
7.0,15.0,36.04250079823743,,
,,30.005520122621764,1.0,11.0
,,26.8959248174459,1.0,12.0
,,25.90329462139644,1.0,10.0
