sma_fast,sma_slow,annual_return,ema_fast,ema_slow
11.0,14.0,19.73815461821356,,
3.0,46.0,17.396573525809686,,
,,16.89201279486263,22.0,13.0
10.0,29.0,16.61752302851842,,
,,16.616704323283837,19.0,17.0
,,16.437507481440477,20.0,16.0
