sma_fast,sma_slow,annual_return,ema_fast,ema_slow
3.0,15.0,29.31066015527644,,
6.0,42.0,27.337522157281825,,
3.0,22.0,26.881584162067345,,
,,25.06028400142072,21.0,22.0
,,24.87788020977932,19.0,24.0
,,24.80742258762077,12.0,48.0
