sma_fast,sma_slow,annual_return,ema_fast,ema_slow
28.0,97.0,19.088871408477274,,
27.0,99.0,18.90584712969637,,
24.0,33.0,18.90156382418753,,
,,15.761864999340764,18.0,24.0
,,15.73129654019391,19.0,23.0
,,15.492268697059805,6.0,79.0
