sma_fast,sma_slow,annual_return,ema_fast,ema_slow
16.0,141.0,21.23958686815073,,
16.0,140.0,21.212798021190203,,
16.0,142.0,21.08112337644468,,
,,18.779601981356727,24.0,65.0
,,18.56397451973614,22.0,70.0
,,18.46598631908946,23.0,67.0
