sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,35.0,30.00514407935505,,
,,29.39783666974632,2.0,75.0
,,29.28733281215859,2.0,68.0
,,29.274363439237465,2.0,69.0
29.0,67.0,29.00154825945977,,
29.0,66.0,28.543249897943447,,
