sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,62.0,14.766411437948804,,
28.0,10.0,14.590460576055802,,
9.0,64.0,14.539179662659173,,
,,13.413924109283364,14.0,41.0
,,13.411784501762316,12.0,40.0
,,13.26681002394497,13.0,42.0
