sma_fast,sma_slow,annual_return,ema_fast,ema_slow
29.0,24.0,18.85969519449087,,
28.0,24.0,18.107734248608534,,
21.0,11.0,17.563499578530603,,
,,9.304768718299846,15.0,59.0
,,9.278290561567768,15.0,58.0
,,9.278290561567768,16.0,56.0
