sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,13.0,15.30009410721444,,
15.0,13.0,15.11651857547204,,
16.0,13.0,14.172179319625949,,
,,10.344824226746937,16.0,77.0
,,9.812771616270034,16.0,76.0
,,9.788970676754165,16.0,54.0
