sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,21.0,44.81973618929101,,
18.0,50.0,41.06905995604996,,
18.0,45.0,40.08316730588097,,
,,35.19766319401934,12.0,21.0
,,35.07356235296089,13.0,21.0
,,34.978751110452215,13.0,19.0
