sma_fast,sma_slow,annual_return,ema_fast,ema_slow
24.0,37.0,27.820350358858946,,
21.0,34.0,25.41992069443489,,
23.0,40.0,24.52605629312997,,
,,20.44020878272701,1.0,75.0
,,20.30389187698674,1.0,72.0
,,20.134775289778464,1.0,73.0
