sma_fast,sma_slow,annual_return,ema_fast,ema_slow
28.0,21.0,24.402146757743708,,
27.0,24.0,16.79422122430959,,
29.0,23.0,16.765890872519805,,
,,5.448199430833261,20.0,19.0
,,5.189096018503915,24.0,23.0
,,5.137269930691168,15.0,10.0
