sma_fast,sma_slow,annual_return,ema_fast,ema_slow
2.0,99.0,45.94525897472755,,
5.0,136.0,45.461703790680566,,
6.0,135.0,45.461703790680566,,
,,43.368518927441926,3.0,71.0
,,43.164865484502045,3.0,70.0
,,39.85571084956205,4.0,61.0
