sma_fast,sma_slow,annual_return,ema_fast,ema_slow
25.0,12.0,31.47727628144541,,
8.0,14.0,25.78845870578243,,
7.0,10.0,25.562519095931385,,
,,13.776974325570071,13.0,10.0
,,11.08420205317274,12.0,11.0
,,11.017752524727785,22.0,21.0
