sma_fast,sma_slow,annual_return,ema_fast,ema_slow
19.0,25.0,43.95318561033451,,
15.0,27.0,40.60614233384686,,
19.0,26.0,39.157072023412695,,
,,35.373082398784234,13.0,17.0
,,34.715901650347654,14.0,16.0
,,34.32200622756672,14.0,17.0
