sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,16.0,23.92751061614993,,
24.0,13.0,22.719112452383563,,
23.0,14.0,22.057072707877207,,
,,16.51364303447918,18.0,16.0
,,14.177362366540043,23.0,12.0
,,14.110450513951376,21.0,13.0
