sma_fast,sma_slow,annual_return,ema_fast,ema_slow
9.0,58.0,20.25926508679664,,
7.0,124.0,20.090304748195685,,
7.0,123.0,19.5582675601949,,
,,18.079031187829067,16.0,70.0
,,17.07823966041761,16.0,71.0
,,16.05709492076752,10.0,73.0
