sma_fast,sma_slow,annual_return,ema_fast,ema_slow
15.0,19.0,35.87833601854175,,
12.0,19.0,34.01790452572385,,
8.0,19.0,33.83414289177937,,
,,23.736460863083668,1.0,46.0
,,22.81249125174301,16.0,69.0
,,22.687820087718755,1.0,45.0
