sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,14.0,34.232962285223614,,
9.0,15.0,30.67356538280675,,
20.0,29.0,26.09133072943533,,
,,16.844674507287134,6.0,32.0
,,16.108835366752125,6.0,33.0
,,16.02446260775628,4.0,33.0
