sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,28.53122181530879,16.0,35.0
,,28.39786759480507,15.0,37.0
,,28.26983094947744,17.0,34.0
19.0,62.0,26.41513158111761,,
19.0,61.0,25.402191191435296,,
22.0,56.0,24.28361925391058,,
