sma_fast,sma_slow,annual_return,ema_fast,ema_slow
10.0,28.0,22.924583125432616,,
10.0,29.0,22.45605087133224,,
10.0,33.0,22.088582067981484,,
,,16.71413458483628,10.0,15.0
,,16.298939459985355,12.0,13.0
,,16.298939459985355,11.0,14.0
