sma_fast,sma_slow,annual_return,ema_fast,ema_slow
27.0,24.0,8.269209856858653,,
27.0,23.0,7.972271255946847,,
28.0,22.0,7.450635829958683,,
,,5.825568623277373,24.0,22.0
,,5.6236138453084905,24.0,21.0
,,5.565541405730776,23.0,21.0
