sma_fast,sma_slow,annual_return,ema_fast,ema_slow
12.0,141.0,26.995967647938286,,
12.0,140.0,26.995967647938286,,
12.0,138.0,26.92769982548994,,
,,25.139921504278163,5.0,78.0
,,25.12355739907657,5.0,77.0
,,24.999812402627363,4.0,78.0
