sma_fast,sma_slow,annual_return,ema_fast,ema_slow
4.0,15.0,29.911838463155288,,
4.0,17.0,28.21650992833223,,
6.0,22.0,27.38141260561187,,
,,18.69856612208442,3.0,35.0
,,18.410584537141165,2.0,39.0
,,17.333994921757885,24.0,47.0
