sma_fast,sma_slow,annual_return,ema_fast,ema_slow
8.0,12.0,25.969362590335184,,
4.0,32.0,25.14475533913714,,
9.0,12.0,24.05120929229064,,
,,23.603576439071464,8.0,14.0
,,22.52677349482813,6.0,20.0
,,22.049571156338693,7.0,20.0
