sma_fast,sma_slow,annual_return,ema_fast,ema_slow
17.0,58.0,33.034223761737294,,
19.0,63.0,32.99517007490017,,
19.0,64.0,32.818520839214465,,
,,31.19958758423966,18.0,47.0
,,30.006056739936906,17.0,47.0
,,29.455759608041703,16.0,49.0
