sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,4.848742706828123,7.0,30.0
5.0,34.0,4.7029473926841945,,
,,4.691232714846258,7.0,29.0
9.0,16.0,4.598605893698265,,
3.0,39.0,4.566250262050483,,
,,4.549780461377642,8.0,28.0
