sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,21.5541204552662,24.0,20.0
,,21.5541204552662,23.0,21.0
,,19.658440300154027,24.0,19.0
17.0,32.0,17.967239709839177,,
17.0,22.0,16.703652553142273,,
12.0,27.0,16.137851644980135,,
