sma_fast,sma_slow,annual_return,ema_fast,ema_slow
1.0,109.0,38.22813045727611,,
1.0,108.0,38.19155693634282,,
3.0,115.0,38.15484580447237,,
,,29.73593704788447,4.0,57.0
,,29.53576178570045,4.0,59.0
,,29.53576178570045,4.0,60.0
