sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,21.48196425191965,14.0,11.0
,,20.59897700600216,13.0,12.0
,,19.88250122925814,15.0,10.0
16.0,100.0,19.75994760889711,,
15.0,100.0,19.36155721113719,,
17.0,18.0,19.21976819375452,,
