sma_fast,sma_slow,annual_return,ema_fast,ema_slow
14.0,34.0,27.34333366057586,,
20.0,24.0,26.50490473636667,,
20.0,25.0,25.624070444171963,,
,,17.248734265009805,6.0,79.0
,,16.06201909755947,24.0,68.0
,,16.06201909755947,24.0,67.0
