sma_fast,sma_slow,annual_return,ema_fast,ema_slow
20.0,14.0,16.629773225295533,,
20.0,10.0,16.209412082411895,,
13.0,11.0,15.693133031815194,,
,,14.207467823532216,1.0,22.0
,,12.474260137406525,1.0,23.0
,,11.884786096774636,13.0,11.0
