sma_fast,sma_slow,annual_return,ema_fast,ema_slow
2.0,78.0,40.99770150199036,,
,,40.99180589320499,11.0,76.0
2.0,77.0,40.70353275569632,,
2.0,79.0,40.5021162066282,,
,,40.22059145121419,9.0,36.0
,,39.3931993521711,8.0,39.0
