sma_fast,sma_slow,annual_return,ema_fast,ema_slow
,,39.06944169190922,1.0,41.0
,,37.9967320511484,1.0,43.0
,,37.667984197388165,1.0,42.0
18.0,147.0,34.89850151650163,,
18.0,141.0,34.409139864063135,,
5.0,53.0,34.11197936625673,,
