sma_fast,sma_slow,annual_return,ema_fast,ema_slow
20.0,28.0,26.34637152837706,,
19.0,29.0,23.138244203046565,,
20.0,27.0,22.10462659257422,,
,,20.241216745211208,19.0,52.0
,,19.41072330384835,8.0,45.0
,,19.38817905042221,6.0,56.0
