sma_fast,sma_slow,annual_return,ema_fast,ema_slow
25.0,71.0,21.377055747721048,,
12.0,14.0,21.244845165910657,,
12.0,11.0,21.053319756808264,,
,,12.708659008856666,3.0,22.0
,,12.298803668254736,24.0,23.0
,,11.807289727399093,19.0,28.0
