sma_fast,sma_slow,annual_return,ema_fast,ema_slow
8.0,29.0,30.85562016242343,,
9.0,119.0,30.411238481794182,,
,,30.014904119549456,21.0,75.0
,,30.014904119549456,21.0,74.0
,,30.014904119549456,21.0,73.0
10.0,119.0,29.9307277524522,,
