,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,12,7,1.4,2.0,10.010699484302588,1.580594695103107,13
1,7,15,1.0,1.0,9.956455367966544,1.55150433139054,44
2,7,16,1.0,1.0,9.89501261598166,1.5400607555394956,44
3,13,8,1.6,2.0,9.776906428067562,1.5126314452111986,14
4,8,12,1.0,1.2,9.722187369052357,1.2120865165901968,36
5,7,14,1.0,1.0,9.609012826411274,1.4936441755053227,45
6,8,10,1.0,1.2,9.565026189351956,1.1725134407086062,35
7,13,17,1.0,1.6,9.509710146680735,1.278649236663244,26
8,8,11,1.0,1.2,9.499769671903532,1.1832865922777984,36
9,8,9,1.0,1.2,9.492798324321363,1.1846284641816904,36
10,12,7,1.4,1.8,9.487421325307958,1.1346710998059062,19
11,12,5,1.4,2.0,9.487409775305938,1.4508654283016795,12
12,14,6,1.4,2.0,9.462730304251732,1.5197149830479304,16
13,9,12,1.0,1.2,9.443811608311677,1.2127369189192847,37
14,12,9,1.6,2.0,9.271930935931108,1.6103411296146044,13
15,13,8,1.0,2.0,9.22427621488116,1.05561982674831,18
16,9,10,1.0,1.2,9.15365985339906,1.1999873229928577,37
17,13,16,1.0,1.6,9.10763070117051,1.2175575258225375,27
18,12,9,2.0,2.0,9.10238135208518,1.3477585324814472,12
19,12,9,1.4,2.0,9.069615141910766,1.262783542571577,14
20,12,8,1.4,2.0,9.069615141910766,1.262783542571577,14
21,13,5,1.4,2.0,9.051231738030337,1.6629279432877897,15
22,9,12,1.2,1.2,9.017860837152773,1.17067811079142,36
23,9,11,1.0,1.2,9.009953376028772,1.1815514895839567,37
24,13,8,2.0,2.0,8.982960206991507,1.2667498592634148,13
25,12,8,2.0,2.0,8.967145028870723,1.348324116934004,12
26,8,12,1.2,1.2,8.96343311788896,1.1636551660437082,34
27,11,6,1.4,1.8,8.86614083506348,1.2320312502714197,18
28,11,7,1.4,1.8,8.86614083506348,1.2320312502714197,18
29,12,17,1.0,1.8,8.839906152900083,1.159786720775866,21
30,11,11,1.6,2.0,8.83744836328792,1.4623843916131618,13
31,10,17,1.0,1.2,8.833432276896406,1.1778184742809323,37
32,3,7,1.2,2.0,8.811772044394337,0.0,1
33,3,6,1.2,1.8,8.811772044394337,0.0,1
34,3,7,1.4,2.0,8.811772044394337,0.0,1
35,3,9,1.4,2.0,8.811772044394337,0.0,1
36,3,8,1.2,2.0,8.811772044394337,0.0,1
37,3,9,1.2,2.0,8.811772044394337,0.0,1
38,3,8,1.4,2.0,8.811772044394337,0.0,1
39,7,9,1.2,1.0,8.761052413105563,1.2601878883731474,40
40,12,6,1.4,2.0,8.743901586395411,1.3527652952688285,13
41,12,8,1.6,2.0,8.741739807854405,1.5113570457308474,13
42,14,6,1.6,2.0,8.736518795799626,1.437870165816323,16
43,11,11,2.0,2.0,8.721511271337477,1.2625778378769623,12
44,14,5,1.4,2.0,8.6729566729881,1.4014409851362848,17
45,11,17,1.0,1.4,8.667962227480462,1.133808391922664,31
46,14,5,1.0,1.8,8.640386195153365,0.9426356699880214,26
47,12,8,1.8,2.0,8.631678730244737,1.421856072122014,12
48,11,14,1.0,1.2,8.53569835440348,1.195446842120426,37
49,11,17,1.0,1.6,8.489896020570653,0.955358139657646,24
