,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,12,1.8,1.4,62.92806112716287,2.7319700494063603,2
1,4,12,1.6,1.4,57.53142637321839,2.021545164357866,2
2,10,8,2.0,1.8,57.07336591810844,0.773707794539507,2
3,10,10,2.0,2.0,57.07336591810844,0.773707794539507,2
4,10,10,2.0,1.8,57.07336591810844,0.773707794539507,2
5,10,9,2.0,1.8,57.07336591810844,0.773707794539507,2
6,9,6,2.0,1.6,53.49123799860769,1.0543633418665983,3
7,11,11,2.0,2.0,50.67981329398352,0.6309448690975122,2
8,3,6,1.6,1.2,50.459201901169536,0.0,1
9,3,10,1.8,1.4,50.459201901169536,0.0,1
10,3,15,1.6,1.0,50.16509549015093,4.13004262184733,3
11,4,17,1.8,1.2,50.16509549015093,4.13004262184733,3
12,4,17,1.8,1.4,50.16509549015093,4.13004262184733,3
13,3,17,1.6,1.2,50.16509549015093,4.13004262184733,3
14,3,17,1.6,1.0,50.16509549015093,4.13004262184733,3
15,4,17,1.8,1.6,50.16509549015093,4.13004262184733,3
16,3,14,1.6,1.0,50.16509549015093,4.13004262184733,3
17,4,16,1.8,1.4,50.16509549015093,4.13004262184733,3
18,4,13,1.8,1.2,50.16509549015093,4.13004262184733,3
19,3,16,1.6,1.0,50.16509549015093,4.13004262184733,3
20,3,17,1.4,1.2,50.16509549015093,4.13004262184733,3
21,3,17,1.4,1.0,50.16509549015093,4.13004262184733,3
22,3,16,1.6,1.2,50.16509549015093,4.13004262184733,3
23,3,15,1.6,1.2,50.16509549015093,4.13004262184733,3
24,5,17,2.0,1.2,50.16509549015093,4.13004262184733,3
25,4,16,1.8,1.2,50.16509549015093,4.13004262184733,3
26,4,15,1.8,1.4,50.16509549015093,4.13004262184733,3
27,4,13,1.8,1.4,50.16509549015093,4.13004262184733,3
28,4,15,1.8,1.0,50.16509549015093,4.13004262184733,3
29,3,14,1.6,1.2,50.16509549015093,4.13004262184733,3
30,4,17,1.8,1.0,50.16509549015093,4.13004262184733,3
31,4,15,1.8,1.2,50.16509549015093,4.13004262184733,3
32,3,16,1.4,1.0,50.16509549015093,4.13004262184733,3
33,4,16,1.8,1.0,50.16509549015093,4.13004262184733,3
34,4,13,1.8,1.0,50.16509549015093,4.13004262184733,3
35,4,14,1.8,1.2,50.16509549015093,4.13004262184733,3
36,3,16,1.4,1.2,50.16509549015093,4.13004262184733,3
37,4,14,1.8,1.0,50.16509549015093,4.13004262184733,3
38,4,14,1.8,1.4,50.16509549015093,4.13004262184733,3
39,12,11,2.0,1.6,48.730731979393255,1.3863830764874792,4
40,12,12,2.0,1.6,48.730731979393255,1.3863830764874792,4
41,4,12,2.0,1.4,48.33913269643983,1.2764237564481082,2
42,4,15,1.8,1.6,48.080929480234616,0.0,1
43,4,14,1.8,1.6,48.080929480234616,0.0,1
44,5,17,2.0,1.8,48.080929480234616,0.0,1
45,4,12,1.8,1.6,48.080929480234616,0.0,1
46,4,13,1.8,1.6,48.080929480234616,0.0,1
47,4,11,1.8,1.4,48.080929480234616,0.0,1
48,6,12,2.0,2.0,47.98623345546369,0.0,1
49,5,12,1.8,1.8,47.98623345546369,0.0,1
