,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,5,1.6,1.4,56.5852616213834,2.1191596489906703,3
1,4,7,1.8,1.6,56.5852616213834,2.1191596489906703,3
2,4,7,1.8,1.4,56.5852616213834,2.1191596489906703,3
3,3,5,1.4,1.2,53.28230498205598,2.3329824159768933,3
4,4,6,1.6,1.4,52.92163164574646,1.1794629652370303,4
5,4,6,1.6,1.6,52.24296819960112,1.0937301159395172,4
6,4,17,1.8,1.6,48.68445743720133,1.3249053109371314,4
7,4,12,2.0,1.6,46.75515698011776,1.320563406795119,4
8,4,15,2.0,1.6,46.75515698011776,1.320563406795119,4
9,4,10,1.8,1.6,46.75515698011776,1.320563406795119,4
10,4,9,1.8,1.6,46.75515698011776,1.320563406795119,4
11,4,9,1.8,1.4,46.75515698011776,1.320563406795119,4
12,4,17,2.0,1.6,46.75515698011776,1.320563406795119,4
13,4,11,2.0,1.6,46.75515698011776,1.320563406795119,4
14,4,8,1.8,1.6,46.75515698011776,1.320563406795119,4
15,4,8,1.8,1.4,46.75515698011776,1.320563406795119,4
16,4,16,2.0,1.6,46.75515698011776,1.320563406795119,4
17,4,14,2.0,1.6,46.75515698011776,1.320563406795119,4
18,4,13,2.0,1.6,46.75515698011776,1.320563406795119,4
19,5,5,1.6,1.8,46.188484767242485,0.5182032818429787,5
20,4,15,1.8,1.6,45.06570241754164,0.8694575450655977,5
21,4,16,1.8,1.6,45.06570241754164,0.8694575450655977,5
22,5,6,1.8,1.8,44.13278303777778,0.4936441537298587,5
23,3,5,1.4,1.4,44.017282771329725,1.9242654130053256,3
24,4,7,1.8,1.8,44.017282771329725,1.9242654130053256,3
25,4,5,1.6,1.6,44.017282771329725,1.9242654130053256,3
26,3,8,1.6,1.2,43.65950671472905,1.2811676247261117,4
27,4,7,1.6,1.4,43.321484439676496,0.8515325063235051,5
28,4,8,1.6,1.4,43.321484439676496,0.8515325063235051,5
29,4,8,1.6,1.6,43.321484439676496,0.8515325063235051,5
30,4,9,1.6,1.4,43.269562721346986,0.8373838408513156,6
31,5,17,2.0,2.0,43.22012852464108,0.4562416293049381,6
32,4,13,1.8,1.6,43.18340010664091,0.8497874473729844,5
33,4,11,1.8,1.6,43.18340010664091,0.8497874473729844,5
34,4,12,1.8,1.6,43.18340010664091,0.8497874473729844,5
35,4,14,1.8,1.6,43.18340010664091,0.8497874473729844,5
36,4,7,1.6,1.6,42.68535599301993,0.7883328186696661,5
37,6,9,2.0,1.6,42.42835998707689,0.8206507265447203,7
38,4,10,2.0,1.6,42.25902302041623,1.320563406795119,4
39,5,5,1.6,1.6,40.77093861652606,0.4336770559503512,7
40,3,6,1.2,1.2,40.52990752449263,0.378747680744871,6
41,4,8,1.4,1.4,40.08531647645348,0.3866853070999928,8
42,4,13,1.6,1.6,39.97162327371137,0.5835443448402605,7
43,4,17,1.6,1.6,39.97162327371137,0.5835443448402605,7
44,4,15,1.6,1.6,39.97162327371137,0.5835443448402605,7
45,4,12,1.6,1.6,39.97162327371137,0.5835443448402605,7
46,4,16,1.6,1.6,39.97162327371137,0.5835443448402605,7
47,4,14,1.6,1.6,39.97162327371137,0.5835443448402605,7
48,4,12,1.2,1.6,39.67639925415885,0.404600422617647,9
49,4,7,1.4,1.6,39.45876136941561,0.412220569343484,6
