,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,8,1.0,1.8,29.053797310774893,3.268299005449803,7
1,6,9,1.0,1.8,28.959006425395422,3.266120935280446,7
2,6,10,1.0,1.8,27.294300782666724,2.881475169588249,8
3,6,13,1.2,1.8,25.332635558526377,2.3083243526381274,9
4,6,11,1.2,1.8,25.332635558526377,2.3083243526381274,9
5,6,12,1.2,1.8,25.332635558526377,2.3083243526381274,9
6,6,14,1.2,1.8,25.332635558526377,2.3083243526381274,9
7,8,5,1.6,2.0,24.05129044475775,2.809333849624588,4
8,8,6,1.6,2.0,24.05129044475775,2.809333849624588,4
9,6,9,1.2,1.8,23.86832898008337,3.078435785968259,7
10,6,8,1.2,1.8,23.86832898008337,3.078435785968259,7
11,8,13,1.6,2.0,23.80985654372055,4.104808060288573,7
12,8,17,1.6,2.0,23.80985654372055,4.104808060288573,7
13,8,15,1.6,2.0,23.80985654372055,4.104808060288573,7
14,8,14,1.6,2.0,23.80985654372055,4.104808060288573,7
15,8,16,1.6,2.0,23.80985654372055,4.104808060288573,7
16,6,10,1.2,1.8,23.43582008802992,2.8881506605695977,8
17,6,12,1.0,1.8,23.347636838744247,1.405856431974335,10
18,6,14,1.0,1.8,23.347636838744247,1.405856431974335,10
19,6,13,1.0,1.8,23.347636838744247,1.405856431974335,10
20,6,11,1.0,1.8,23.347636838744247,1.405856431974335,10
21,8,11,1.6,2.0,22.73770718789543,6.370802101958118,6
22,8,10,1.6,2.0,22.73770718789543,6.370802101958118,6
23,6,7,1.0,1.6,22.399468729050938,1.34034000187899,14
24,6,7,1.2,1.6,21.915153818286942,1.8512775033347624,12
25,6,8,1.0,1.6,21.88785630017411,1.326433817302445,14
26,6,9,1.0,1.6,21.82387936191233,1.3252031670831352,14
27,8,6,1.0,2.0,21.677744457402632,1.3449178163893705,6
28,6,16,1.2,1.8,21.5256198445349,1.5693711255590663,10
29,6,17,1.2,1.8,21.5256198445349,1.5693711255590663,10
30,6,15,1.2,1.8,21.4029199864534,1.646132796989805,10
31,8,12,1.6,2.0,21.396367225869465,3.7807400650900345,7
32,8,5,1.0,2.0,21.35785570333689,1.3449178163893705,6
33,6,7,1.0,1.8,21.01237927437637,2.5124084250499017,7
34,7,5,1.0,2.0,20.96147897387397,2.2580464328103464,4
35,9,8,1.0,1.6,20.882753810262724,1.5297829337310358,23
36,5,10,1.0,1.6,20.78909184229699,1.698251968921257,10
37,5,9,1.0,1.6,20.78909184229699,1.698251968921257,10
38,5,8,1.0,1.6,20.78909184229699,1.698251968921257,10
39,5,12,1.0,1.6,20.78909184229699,1.698251968921257,10
40,5,11,1.0,1.6,20.78909184229699,1.698251968921257,10
41,6,6,1.2,1.6,20.614394700149496,1.818919054193108,12
42,7,14,1.2,2.0,20.58291768170234,2.0263819796846745,9
43,7,15,1.2,2.0,20.58291768170234,2.0263819796846745,9
44,7,17,1.2,2.0,20.58291768170234,2.0263819796846745,9
45,7,16,1.2,2.0,20.58291768170234,2.0263819796846745,9
46,6,8,1.2,1.6,20.546424779255567,1.7868138752683125,12
47,6,9,1.2,1.6,20.546424779255567,1.7868138752683125,12
48,6,16,1.0,2.0,20.479086921423608,1.5578228172928617,8
49,6,17,1.0,2.0,20.479086921423608,1.5578228172928617,8
