,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,5,1.4,1.4,26.48560793918735,0.8676023680044257,16
1,5,8,1.8,1.4,26.41544299654414,1.3396345067432287,9
2,7,5,1.4,1.4,25.96339408899029,0.7457432657493874,19
3,7,6,1.4,1.4,25.387602572360308,0.7390698135909763,19
4,6,5,1.2,1.4,25.10227257702328,0.6990158070928156,19
5,6,6,1.2,1.4,24.135366020835853,0.6872985947097718,20
6,6,6,1.4,1.4,23.787530305353187,0.6968611070264589,17
7,4,5,1.4,1.6,23.70246763123985,1.2197271025053098,4
8,4,7,1.6,1.8,23.70246763123985,1.2197271025053098,4
9,4,6,1.6,1.6,23.70246763123985,1.2197271025053098,4
10,5,7,1.2,1.8,23.654787045234908,0.7044456059095618,8
11,10,5,1.0,2.0,23.49874993115437,0.6022111894867325,18
12,13,5,1.0,2.0,23.262296452320975,0.7418397569495355,19
13,13,5,1.2,2.0,23.17813193383383,0.8471085543459896,18
14,6,5,1.0,1.4,23.06317820276092,0.5771476241864704,24
15,5,5,1.2,1.4,22.55344528736812,0.6821734797198759,16
16,14,5,1.0,2.0,22.403069787373077,0.6736766915631688,20
17,10,12,1.0,2.0,22.296774009974,0.6703024585556188,18
18,5,5,1.0,1.4,22.229027209188637,0.6330592262659663,19
19,10,10,1.0,2.0,22.135569193498235,0.5344337809037317,19
20,13,5,1.4,2.0,22.107787025546,0.7949750175266361,17
21,9,16,2.0,1.4,22.093390327036204,1.127627710172811,16
22,5,6,1.2,1.8,22.044707565699976,0.7001731763916077,8
23,8,14,2.0,1.8,22.037732662998472,0.9642717388622554,12
24,7,7,1.4,1.4,21.93925066966998,0.704704608469019,19
25,13,5,1.6,2.0,21.853544856381497,0.8309719336916381,16
26,14,5,1.2,2.0,21.788930075601368,0.7180576982742489,19
27,5,8,1.2,1.4,21.681722739320016,0.629675911197837,19
28,14,5,1.6,2.0,21.60491958133003,0.7089672476511336,17
29,14,6,1.0,2.0,21.53141432479022,0.6725330721251734,21
30,10,11,1.0,2.0,21.36812105077169,0.5253607879474103,19
31,14,5,1.4,2.0,21.247062352277528,0.6631232362123027,18
32,4,7,1.6,1.6,21.2318383228074,0.871337984396173,5
33,5,5,1.2,1.6,21.2232645763126,0.9512186886925464,11
34,14,6,1.2,2.0,21.211068446382814,0.7367912808514323,20
35,13,6,1.0,2.0,21.179635875968728,0.5858648701090621,20
36,10,6,1.0,1.8,21.10559006002569,0.6655047655826295,22
37,13,7,1.2,2.0,21.09228257670357,0.6522939304087921,19
38,10,5,1.2,2.0,20.97897991659576,0.5169992599543919,17
39,5,7,1.2,1.4,20.92662469767898,0.5907399138554,19
40,4,10,1.6,1.2,20.86308742354493,1.408128280660818,9
41,8,6,1.2,1.8,20.813587686008287,0.6518074670781066,16
42,9,15,1.0,2.0,20.803722357613783,0.6488155809584204,18
43,9,13,1.0,2.0,20.802225316077497,0.6327563749078258,17
44,13,6,1.2,2.0,20.78522753149672,0.6475045382591302,19
45,14,6,1.6,2.0,20.737730744989012,0.7050283838385499,18
46,10,7,1.0,1.8,20.71799499500986,0.660015194656023,22
47,10,8,1.0,2.0,20.6797097296844,0.5456309696538701,19
48,13,8,1.0,2.0,20.63234886384701,0.5892451109934818,20
49,10,5,1.6,2.0,20.57337189974558,0.6182856246512776,13
