,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,14,1.4,1.0,28.477175548761902,1.2218022062712417,15
1,4,15,1.4,1.0,28.477175548761902,1.2218022062712417,15
2,4,16,1.4,1.0,28.13551271392152,1.2169172533265653,15
3,4,13,1.4,1.0,27.71919810103153,1.207080317796002,16
4,4,17,1.4,1.0,27.719076471354946,1.1815300316331152,15
5,8,17,2.0,2.0,27.63791488409139,1.544853724363865,6
6,4,17,1.6,1.0,27.27127583023421,1.4147751092424066,13
7,3,17,1.2,1.0,26.429010713627637,1.2219956708847046,13
8,6,14,1.8,1.4,26.14359311783079,1.2981092790768174,13
9,3,16,1.2,1.0,25.76515474939304,1.2047074818288266,13
10,4,12,1.4,1.0,25.675518428368548,1.1680441993392292,15
11,6,17,1.6,1.2,25.42560694834201,1.2494578308739608,16
12,4,14,1.6,1.0,25.14937883426849,1.346099229578071,14
13,4,15,1.6,1.0,25.14937883426849,1.346099229578071,14
14,4,17,1.4,1.2,25.0507120827876,1.1188150578490594,13
15,4,16,1.6,1.0,24.993416653523383,1.3495447542867778,13
16,5,16,1.6,1.2,24.72877189982226,1.2271767890063392,15
17,5,15,1.6,1.2,24.72877189982226,1.2271767890063392,15
18,5,17,1.6,1.2,24.72877189982226,1.2271767890063392,15
19,6,17,1.6,1.4,24.6417007405491,1.2130229799281886,15
20,5,13,1.6,1.2,24.57135781584684,1.2241407102684103,15
21,5,14,1.6,1.2,24.57135781584684,1.2241407102684103,15
22,4,13,1.6,1.0,24.41512973553269,1.215620196032934,14
23,6,15,1.8,1.4,24.351962424648622,1.2442021806727543,14
24,11,12,2.0,1.0,24.31347594703869,1.2559461313033695,19
25,11,11,2.0,1.0,24.179433511579404,1.2534882669162315,19
26,7,17,1.8,1.0,24.12920478961236,1.2261338728643507,17
27,11,9,2.0,1.0,23.87981941027772,1.268033493369783,18
28,5,12,1.6,1.2,23.81237305587274,1.2034250946973677,14
29,11,5,2.0,1.8,23.733614748042218,1.2475302096792469,8
30,9,10,2.0,2.0,23.64066302514946,1.1529530431420578,8
31,7,17,1.8,1.2,23.481847922560057,1.104518202611035,15
32,6,17,1.6,1.6,23.357830675983067,1.1316844283596783,12
33,6,15,1.6,1.4,23.34384225698968,1.142485530037909,16
34,11,10,2.0,1.0,23.22714463405653,1.2339559463195653,19
35,8,13,2.0,1.8,23.16180948150946,1.1308143105833723,9
36,8,12,2.0,1.8,23.16180948150946,1.1308143105833723,9
37,5,14,1.6,1.4,23.08109498007032,1.1725546636326123,12
38,5,17,1.6,1.4,23.08109498007032,1.1725546636326123,12
39,5,15,1.6,1.4,23.08109498007032,1.1725546636326123,12
40,5,16,1.6,1.4,23.08109498007032,1.1725546636326123,12
41,9,13,2.0,2.0,23.05922570091584,1.1594514830805178,8
42,8,12,2.0,2.0,23.05922570091584,1.1594514830805178,8
43,7,17,1.8,1.4,23.042448331214903,1.175469860168986,14
44,9,5,1.8,1.8,22.955565430290157,1.2073419246337609,9
45,5,11,1.6,1.2,22.877447885038453,1.1907174963191216,14
46,4,17,1.6,1.2,22.815005014495064,1.2802490216593243,12
47,6,17,1.8,1.6,22.510323935355185,1.1562313228243175,11
48,7,17,1.8,1.6,22.47634103785918,1.156360718221209,10
49,6,13,1.8,1.2,22.404947356989837,1.2281685750028704,13
