,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,14,1.0,1.4,22.758390695807982,2.4928769078790123,7
1,4,16,1.0,1.4,22.26226488587253,1.9856941521891864,9
2,4,15,1.0,1.4,22.26226488587253,1.9856941521891864,9
3,4,15,1.2,1.4,22.09603348638583,2.541080075103787,8
4,4,13,1.0,1.6,21.54563144792847,2.475611074938253,4
5,4,13,1.0,1.8,21.54563144792847,2.475611074938253,4
6,4,16,1.2,1.4,21.470134268925584,2.4750274163459194,8
7,3,10,1.0,1.4,21.31213255062651,2.5060987967798587,4
8,3,11,1.0,1.4,21.31213255062651,2.5060987967798587,4
9,7,11,1.2,1.6,21.29586967293508,2.027818662648171,13
10,7,10,1.2,1.6,21.29586967293508,2.027818662648171,13
11,7,12,1.2,1.6,21.29586967293508,2.027818662648171,13
12,7,14,1.2,1.6,21.266741610864383,2.0332909931056435,13
13,7,15,1.2,1.6,21.266741610864383,2.0332909931056435,13
14,7,16,1.2,1.6,21.266741610864383,2.0332909931056435,13
15,7,12,1.2,1.8,21.202493679903498,2.190643525902121,11
16,7,13,1.2,1.8,21.202493679903498,2.190643525902121,11
17,7,14,1.2,1.8,21.202493679903498,2.190643525902121,11
18,6,7,1.0,1.6,21.189746632928248,2.148325567344954,13
19,6,8,1.0,1.6,21.189746632928248,2.148325567344954,13
20,7,10,1.2,1.8,21.18846685134408,2.279201916049621,11
21,4,10,1.0,1.6,21.056780909993176,2.475611074938253,4
22,4,12,1.0,1.6,21.056780909993176,2.475611074938253,4
23,4,9,1.0,1.6,21.056780909993176,2.475611074938253,4
24,4,12,1.0,1.8,21.056780909993176,2.475611074938253,4
25,4,11,1.0,1.6,21.056780909993176,2.475611074938253,4
26,4,8,1.0,1.6,21.056780909993176,2.475611074938253,4
27,7,13,1.2,1.6,21.019390912601267,2.021889052754884,13
28,3,11,1.0,1.6,20.941360135847106,1.9797368273837528,3
29,3,9,1.0,1.4,20.941360135847106,1.9797368273837528,3
30,7,8,1.2,1.6,20.91951752580687,2.007805748329114,13
31,7,9,1.2,1.6,20.91951752580687,2.007805748329114,13
32,5,8,1.0,1.4,20.8257437115091,2.1454031060203924,13
33,7,9,1.2,1.8,20.81249625434459,2.253676544540192,11
34,4,14,1.0,1.8,20.78481562738304,2.371278680634988,4
35,4,14,1.0,1.6,20.78481562738304,2.371278680634988,4
36,4,11,1.0,1.8,20.68676644422257,1.9465853178864472,3
37,4,7,1.0,1.6,20.68676644422257,1.9465853178864472,3
38,7,11,1.2,1.8,20.678704798078325,2.170055519265841,12
39,4,14,1.2,1.4,20.562558613316583,2.4732537826329968,7
40,6,8,1.2,1.6,20.49816527801234,2.1731985585556,12
41,6,7,1.2,1.6,20.49816527801234,2.1731985585556,12
42,4,13,1.0,1.4,20.394346284294688,2.477313187964492,7
43,4,12,1.0,1.4,20.379039343539745,3.024908767353647,6
44,4,11,1.0,1.4,20.379039343539745,3.024908767353647,6
45,4,10,1.0,1.4,20.379039343539745,3.024908767353647,6
46,7,15,1.2,1.8,20.33911207790904,2.0364357241465125,10
47,7,16,1.2,1.8,20.33911207790904,2.0364357241465125,10
48,6,14,1.2,1.6,20.307207082967,2.143022665372712,12
49,6,9,1.2,1.6,20.30430339447077,2.146087879116785,12
