,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,5,14,1.6,1.0,93.91148814114771,1.4430968985311474,8
1,5,12,1.6,1.0,93.91148814114771,1.4430968985311474,8
2,5,13,1.6,1.0,93.91148814114771,1.4430968985311474,8
3,5,15,1.6,1.0,93.91148814114771,1.4430968985311474,8
4,5,5,1.4,1.0,90.0766306489208,1.447638790458561,8
5,6,6,1.6,1.0,89.115921083446,1.4653193242601708,7
6,6,5,1.6,1.0,88.10533042028815,1.4653195048603918,7
7,4,9,1.2,1.0,86.50815856369663,1.3707228095959625,11
8,4,9,1.4,1.0,86.26787436373029,1.4162365844016342,8
9,4,10,1.4,1.0,86.26787436373029,1.4162365844016342,8
10,10,5,1.6,1.4,86.02837098569577,1.3736440442206754,10
11,6,7,1.4,1.2,85.39837511610916,1.4085898013952023,9
12,4,9,1.6,1.0,85.33901159893887,1.4564597856824195,7
13,4,10,1.6,1.0,85.33901159893887,1.4564597856824195,7
14,5,11,1.6,1.0,85.22136648978885,1.4156247852691553,8
15,11,5,1.6,1.4,84.40692146711586,1.3582096378182844,10
16,5,6,1.6,1.0,83.93404170026335,1.453057380928213,7
17,5,13,1.4,1.0,83.77600830015936,1.1860299971543278,11
18,5,12,1.4,1.0,83.77600830015936,1.1860299971543278,11
19,5,11,1.4,1.0,83.77600830015936,1.1860299971543278,11
20,12,5,1.4,1.4,82.9785097687119,1.3334542824239255,12
21,5,15,1.8,1.0,82.87093300582944,1.2973955304377318,7
22,6,7,1.6,1.2,82.51570416507757,1.417289561534723,8
23,10,6,1.8,1.4,82.48687120068277,1.3991370279116893,8
24,5,6,1.4,1.0,82.33118835974534,1.3858049965741612,10
25,5,5,1.2,1.0,82.24919442807544,1.1954912336978636,11
26,5,6,1.2,1.0,82.24919442807544,1.1954912336978636,11
27,10,7,2.0,1.4,82.17338746965285,1.3979801948706163,8
28,11,8,2.0,1.4,82.17338746965285,1.3979801948706163,8
29,10,6,2.0,1.4,82.17338746965285,1.3979801948706163,8
30,6,10,1.8,1.2,82.00568238569682,1.4487294408844955,7
31,6,11,1.8,1.2,82.00568238569682,1.4487294408844955,7
32,5,15,1.4,1.0,81.98976064064935,1.1809946686917592,11
33,5,14,1.4,1.0,81.98976064064935,1.1809946686917592,11
34,5,13,1.8,1.0,81.41898088884506,1.2965515384068451,7
35,5,11,1.8,1.0,81.41898088884506,1.2965515384068451,7
36,5,12,1.8,1.0,81.41898088884506,1.2965515384068451,7
37,5,14,1.8,1.0,81.41898088884506,1.2965515384068451,7
38,12,5,1.8,1.4,81.20844275402392,1.3621361237607723,9
39,13,5,1.8,1.4,81.11373517678355,1.3610618025015986,9
40,14,5,1.8,1.4,81.11373517678355,1.3610618025015986,9
41,14,7,2.0,1.4,81.11373517678355,1.3610618025015986,9
42,14,6,2.0,1.4,81.11373517678355,1.3610618025015986,9
43,13,6,2.0,1.4,81.11373517678355,1.3610618025015986,9
44,11,8,1.8,1.4,80.69892076734801,1.3701554231007085,9
45,11,8,1.6,1.4,80.69892076734801,1.3701554231007085,9
46,5,8,1.4,1.0,80.44910066023023,1.40459367242781,10
47,14,13,1.8,1.4,80.23283714373895,1.345083623497526,10
48,13,12,1.8,1.4,80.23283714373895,1.345083623497526,10
49,13,13,1.8,1.4,80.23283714373895,1.345083623497526,10
